ID,REFERENCE_ID,REMITTER_ID,AMOUNT,STATUS_CODE,OPERATION_STATUS,AMOUNT_PAID,CURRENCY_AMOUNT_PAID
104716,r15d000000001056,DOLEUSTX*R8,927.000,7,RECONCILED,927.000,USD
104717,r15d000000001057,DOLEUSTX*R8,928.000,7,RECONCILED,928.000,USD
104718,r15d000000001050,DOLEUSTX*R8,921.000,7,RECONCILED,921.000,USD
104719,r15d000000001060,DOLEUSTX*R8,931.000,7,RECONCILED,931.000,USD
104720,r15d000000001062,DOLEUSTX*R8,933.000,7,RECONCILED,933.000,USD
104721,r15d000000001058,DOLEUSTX*R8,929.000,7,RECONCILED,929.000,USD
104722,r15d000000001053,DOLEUSTX*R8,924.000,7,RECONCILED,924.000,USD
104723,r15d000000001066,DOLEUSTX*R8,937.000,7,RECONCILED,937.000,USD
104724,r15d000000001065,DOLEUSTX*R8,936.000,7,RECONCILED,936.000,USD
104725,r15d000000001064,DOLEUSTX*R8,935.000,7,RECONCILED,935.000,USD
104726,r15d000000001061,DOLEUSTX*R8,932.000,7,RECONCILED,932.000,USD
104727,r15d000000001063,DOLEUSTX*R8,934.000,7,RECONCILED,934.000,USD
104728,r15d000000001067,DOLEUSTX*R8,938.000,7,RECONCILED,938.000,USD
104729,r15d000000001059,DOLEUSTX*R8,930.000,7,RECONCILED,930.000,USD
104730,r15d000000001072,DOLEUSTX*R8,943.000,7,RECONCILED,943.000,USD
104731,r15d000000001069,DOLEUSTX*R8,940.000,7,RECONCILED,940.000,USD
104732,r15d000000001071,DOLEUSTX*R8,942.000,7,RECONCILED,942.000,USD
104733,r15d000000001070,DOLEUSTX*R8,941.000,7,RECONCILED,941.000,USD
104734,r15d000000001068,DOLEUSTX*R8,939.000,7,RECONCILED,939.000,USD
104735,r15d000000001074,DOLEUSTX*R8,945.000,7,RECONCILED,945.000,USD
104736,r15d000000001078,DOLEUSTX*R8,949.000,7,RECONCILED,949.000,USD
104737,r15d000000001073,DOLEUSTX*R8,944.000,7,RECONCILED,944.000,USD
104738,r15d000000001077,DOLEUSTX*R8,948.000,7,RECONCILED,948.000,USD
104739,r15d000000001083,DOLEUSTX*R8,954.000,7,RECONCILED,954.000,USD
104740,r15d000000001081,DOLEUSTX*R8,952.000,7,RECONCILED,952.000,USD
104741,r15d000000001084,DOLEUSTX*R8,955.000,7,RECONCILED,955.000,USD
104742,r15d000000001075,DOLEUSTX*R8,946.000,7,RECONCILED,946.000,USD
104743,r15d000000001082,DOLEUSTX*R8,953.000,7,RECONCILED,953.000,USD
104744,r15d000000001079,DOLEUSTX*R8,950.000,7,RECONCILED,950.000,USD
104745,r15d000000001089,DOLEUSTX*R8,960.000,7,RECONCILED,960.000,USD
104746,r15d000000001076,DOLEUSTX*R8,947.000,7,RECONCILED,947.000,USD
104747,r15d000000001086,DOLEUSTX*R8,957.000,7,RECONCILED,957.000,USD
104748,r15d000000001087,DOLEUSTX*R8,958.000,7,RECONCILED,958.000,USD
104749,r15d000000001080,DOLEUSTX*R8,951.000,7,RECONCILED,951.000,USD
104750,r15d000000001092,DOLEUSTX*R8,963.000,7,RECONCILED,963.000,USD
104751,r15d000000001088,DOLEUSTX*R8,959.000,7,RECONCILED,959.000,USD
104752,r15d000000001093,DOLEUSTX*R8,964.000,7,RECONCILED,964.000,USD
104753,r15d000000001095,DOLEUSTX*R8,966.000,7,RECONCILED,966.000,USD
104754,r15d000000001085,DOLEUSTX*R8,956.000,7,RECONCILED,956.000,USD
104755,r15d000000001091,DOLEUSTX*R8,962.000,7,RECONCILED,962.000,USD
104756,r15d000000001097,DOLEUSTX*R8,968.000,7,RECONCILED,968.000,USD
104757,r15d000000001098,DOLEUSTX*R8,969.000,7,RECONCILED,969.000,USD
104758,r15d000000001102,DOLEUSTX*R8,973.000,7,RECONCILED,973.000,USD
104759,r15d000000001090,DOLEUSTX*R8,961.000,7,RECONCILED,961.000,USD
104760,r15d000000001096,DOLEUSTX*R8,967.000,7,RECONCILED,967.000,USD
104761,r15d000000001101,DOLEUSTX*R8,972.000,7,RECONCILED,972.000,USD
104762,r15d000000001100,DOLEUSTX*R8,971.000,7,RECONCILED,971.000,USD
104763,r15d000000001094,DOLEUSTX*R8,965.000,7,RECONCILED,965.000,USD
104764,r15d000000001107,DOLEUSTX*R8,978.000,7,RECONCILED,978.000,USD
104765,r15d000000001104,DOLEUSTX*R8,975.000,7,RECONCILED,975.000,USD
104766,r15d000000001109,DOLEUSTX*R8,980.000,7,RECONCILED,980.000,USD
104767,r15d000000001099,DOLEUSTX*R8,970.000,7,RECONCILED,970.000,USD
104768,r15d000000001112,DOLEUSTX*R8,983.000,7,RECONCILED,983.000,USD
104769,r15d000000001106,DOLEUSTX*R8,977.000,7,RECONCILED,977.000,USD
104770,r15d000000001113,DOLEUSTX*R8,984.000,7,RECONCILED,984.000,USD
104771,r15d000000001108,DOLEUSTX*R8,979.000,7,RECONCILED,979.000,USD
104772,r15d000000001115,DOLEUSTX*R8,986.000,7,RECONCILED,986.000,USD
104773,r15d000000001103,DOLEUSTX*R8,974.000,7,RECONCILED,974.000,USD
104774,r15d000000001116,DOLEUSTX*R8,987.000,7,RECONCILED,987.000,USD
104775,r15d000000001111,DOLEUSTX*R8,982.000,7,RECONCILED,982.000,USD
104776,r15d000000001105,DOLEUSTX*R8,976.000,7,RECONCILED,976.000,USD
104777,r15d000000001120,DOLEUSTX*R8,991.000,7,RECONCILED,991.000,USD
104778,r15d000000001119,DOLEUSTX*R8,990.000,7,RECONCILED,990.000,USD
104779,r15d000000001117,DOLEUSTX*R8,988.000,7,RECONCILED,988.000,USD
104780,r15d000000001125,DOLEUSTX*R8,996.000,7,RECONCILED,996.000,USD
104781,r15d000000001123,DOLEUSTX*R8,994.000,7,RECONCILED,994.000,USD
104782,r15d000000001110,DOLEUSTX*R8,981.000,7,RECONCILED,981.000,USD
104783,r15d000000001121,DOLEUSTX*R8,992.000,7,RECONCILED,992.000,USD
104784,r15d000000001114,DOLEUSTX*R8,985.000,7,RECONCILED,985.000,USD
104785,r15d000000001130,DOLEUSTX*R8,1001.000,7,RECONCILED,1001.000,USD
104786,r15d000000001126,DOLEUSTX*R8,997.000,7,RECONCILED,997.000,USD
104787,r15d000000001127,DOLEUSTX*R8,998.000,7,RECONCILED,998.000,USD
104788,r15d000000001118,DOLEUSTX*R8,989.000,7,RECONCILED,989.000,USD
104789,r15d000000001129,DOLEUSTX*R8,1000.000,7,RECONCILED,1000.000,USD
104790,r15d000000001131,DOLEUSTX*R8,1002.000,7,RECONCILED,1002.000,USD
104791,r15d000000001132,DOLEUSTX*R8,1003.000,7,RECONCILED,1003.000,USD
104792,r15d000000001122,DOLEUSTX*R8,993.000,7,RECONCILED,993.000,USD
104793,r15d000000001135,DOLEUSTX*R8,1006.000,7,RECONCILED,1006.000,USD
104794,r15d000000001133,DOLEUSTX*R8,1004.000,7,RECONCILED,1004.000,USD
104795,r15d000000001134,DOLEUSTX*R8,1005.000,7,RECONCILED,1005.000,USD
104796,r15d000000001138,DOLEUSTX*R8,1009.000,7,RECONCILED,1009.000,USD
104797,r15d000000001124,DOLEUSTX*R8,995.000,7,RECONCILED,995.000,USD
104798,r15d000000001137,DOLEUSTX*R8,1008.000,7,RECONCILED,1008.000,USD
104799,r15d000000001140,DOLEUSTX*R8,1011.000,7,RECONCILED,1011.000,USD
104800,r15d000000001128,DOLEUSTX*R8,999.000,7,RECONCILED,999.000,USD
104801,r15d000000001145,DOLEUSTX*R8,1016.000,7,RECONCILED,1016.000,USD
104802,r15d000000001144,DOLEUSTX*R8,1015.000,7,RECONCILED,1015.000,USD
104803,r15d000000001136,DOLEUSTX*R8,1007.000,7,RECONCILED,1007.000,USD
104804,r15d000000001143,DOLEUSTX*R8,1014.000,7,RECONCILED,1014.000,USD
104805,r15d000000001146,DOLEUSTX*R8,1017.000,7,RECONCILED,1017.000,USD
104806,r15d000000001139,DOLEUSTX*R8,1010.000,7,RECONCILED,1010.000,USD
104807,r15d000000001141,DOLEUSTX*R8,1012.000,7,RECONCILED,1012.000,USD
104808,r15d000000001150,DOLEUSTX*R8,1021.000,7,RECONCILED,1021.000,USD
104809,r15d000000001152,DOLEUSTX*R8,1023.000,7,RECONCILED,1023.000,USD
104810,r15d000000001148,DOLEUSTX*R8,1019.000,7,RECONCILED,1019.000,USD
104811,r15d000000001142,DOLEUSTX*R8,1013.000,7,RECONCILED,1013.000,USD
104812,r15d000000001149,DOLEUSTX*R8,1020.000,7,RECONCILED,1020.000,USD
104813,r15d000000001147,DOLEUSTX*R8,1018.000,7,RECONCILED,1018.000,USD
104814,r15d000000001155,DOLEUSTX*R8,1026.000,7,RECONCILED,1026.000,USD
104815,r15d000000001154,DOLEUSTX*R8,1025.000,7,RECONCILED,1025.000,USD
104816,r15d000000001156,DOLEUSTX*R8,1027.000,7,RECONCILED,1027.000,USD
104817,r15d000000001151,DOLEUSTX*R8,1022.000,7,RECONCILED,1022.000,USD
104818,r15d000000001158,DOLEUSTX*R8,1029.000,7,RECONCILED,1029.000,USD
104819,r15d000000001157,DOLEUSTX*R8,1028.000,7,RECONCILED,1028.000,USD
104820,r15d000000001153,DOLEUSTX*R8,1024.000,7,RECONCILED,1024.000,USD
104821,r15d000000001161,DOLEUSTX*R8,1032.000,7,RECONCILED,1032.000,USD
104822,r15d000000001167,DOLEUSTX*R8,1038.000,7,RECONCILED,1038.000,USD
104823,r15d000000001159,DOLEUSTX*R8,1030.000,7,RECONCILED,1030.000,USD
104824,r15d000000001160,DOLEUSTX*R8,1031.000,7,RECONCILED,1031.000,USD
104825,r15d000000001164,DOLEUSTX*R8,1035.000,7,RECONCILED,1035.000,USD
104826,r15d000000001162,DOLEUSTX*R8,1033.000,7,RECONCILED,1033.000,USD
104827,r15d000000001166,DOLEUSTX*R8,1037.000,7,RECONCILED,1037.000,USD
104828,r15d000000001163,DOLEUSTX*R8,1034.000,7,RECONCILED,1034.000,USD
104829,r15d000000001173,DOLEUSTX*R8,1044.000,7,RECONCILED,1044.000,USD
104830,r15d000000001176,DOLEUSTX*R8,1047.000,7,RECONCILED,1047.000,USD
104831,r15d000000001172,DOLEUSTX*R8,1043.000,7,RECONCILED,1043.000,USD
104832,r15d000000001165,DOLEUSTX*R8,1036.000,7,RECONCILED,1036.000,USD
104833,r15d000000001168,DOLEUSTX*R8,1039.000,7,RECONCILED,1039.000,USD
104834,r15d000000001169,DOLEUSTX*R8,1040.000,7,RECONCILED,1040.000,USD
104835,r15d000000001171,DOLEUSTX*R8,1042.000,7,RECONCILED,1042.000,USD
104836,r15d000000001174,DOLEUSTX*R8,1045.000,7,RECONCILED,1045.000,USD
104837,r15d000000001180,DOLEUSTX*R8,1051.000,7,RECONCILED,1051.000,USD
104838,r15d000000001170,DOLEUSTX*R8,1041.000,7,RECONCILED,1041.000,USD
104839,r15d000000001177,DOLEUSTX*R8,1048.000,7,RECONCILED,1048.000,USD
104840,r15d000000001175,DOLEUSTX*R8,1046.000,7,RECONCILED,1046.000,USD
104841,r15d000000001186,DOLEUSTX*R8,1057.000,7,RECONCILED,1057.000,USD
104842,r15d000000001179,DOLEUSTX*R8,1050.000,7,RECONCILED,1050.000,USD
104843,r15d000000001178,DOLEUSTX*R8,1049.000,7,RECONCILED,1049.000,USD
104844,r15d000000001184,DOLEUSTX*R8,1055.000,7,RECONCILED,1055.000,USD
104845,r15d000000001181,DOLEUSTX*R8,1052.000,7,RECONCILED,1052.000,USD
104846,r15d000000001182,DOLEUSTX*R8,1053.000,7,RECONCILED,1053.000,USD
104847,r15d000000001187,DOLEUSTX*R8,1058.000,7,RECONCILED,1058.000,USD
104848,r15d000000001183,DOLEUSTX*R8,1054.000,7,RECONCILED,1054.000,USD
104849,r15d000000001185,DOLEUSTX*R8,1056.000,7,RECONCILED,1056.000,USD
104850,r15d000000001188,DOLEUSTX*R8,1059.000,7,RECONCILED,1059.000,USD
104851,r15d000000001189,DOLEUSTX*R8,1060.000,7,RECONCILED,1060.000,USD
104852,r15d000000001191,DOLEUSTX*R8,1062.000,7,RECONCILED,1062.000,USD
104853,r15d000000001190,DOLEUSTX*R8,1061.000,7,RECONCILED,1061.000,USD
104854,r15d000000001196,DOLEUSTX*R8,1067.000,7,RECONCILED,1067.000,USD
104855,r15d000000001192,DOLEUSTX*R8,1063.000,7,RECONCILED,1063.000,USD
104856,r15d000000001197,DOLEUSTX*R8,1068.000,7,RECONCILED,1068.000,USD
104857,r15d000000001193,DOLEUSTX*R8,1064.000,7,RECONCILED,1064.000,USD
104858,r15d000000001195,DOLEUSTX*R8,1066.000,7,RECONCILED,1066.000,USD
104859,r15d000000001194,DOLEUSTX*R8,1065.000,7,RECONCILED,1065.000,USD
104860,r15d000000001198,DOLEUSTX*R8,1069.000,7,RECONCILED,1069.000,USD
104861,r15d000000001201,DOLEUSTX*R8,1072.000,7,RECONCILED,1072.000,USD
104862,r15d000000001199,DOLEUSTX*R8,1070.000,7,RECONCILED,1070.000,USD
104863,r15d000000001202,DOLEUSTX*R8,1073.000,7,RECONCILED,1073.000,USD
104864,r15d000000001200,DOLEUSTX*R8,1071.000,7,RECONCILED,1071.000,USD
104865,r15d000000001204,DOLEUSTX*R8,1075.000,7,RECONCILED,1075.000,USD
104866,r15d000000001205,DOLEUSTX*R8,1076.000,7,RECONCILED,1076.000,USD
104867,r15d000000001206,DOLEUSTX*R8,1077.000,7,RECONCILED,1077.000,USD
104868,r15d000000001203,DOLEUSTX*R8,1074.000,7,RECONCILED,1074.000,USD
104869,r15d000000001209,DOLEUSTX*R8,1080.000,7,RECONCILED,1080.000,USD
104870,r15d000000001210,DOLEUSTX*R8,1081.000,7,RECONCILED,1081.000,USD
104871,r15d000000001207,DOLEUSTX*R8,1078.000,7,RECONCILED,1078.000,USD
104872,r15d000000001208,DOLEUSTX*R8,1079.000,7,RECONCILED,1079.000,USD
104873,r15d000000001213,DOLEUSTX*R8,1084.000,7,RECONCILED,1084.000,USD
104874,r15d000000001216,DOLEUSTX*R8,1087.000,7,RECONCILED,1087.000,USD
104875,r15d000000001212,DOLEUSTX*R8,1083.000,7,RECONCILED,1083.000,USD
104876,r15d000000001211,DOLEUSTX*R8,1082.000,7,RECONCILED,1082.000,USD
104877,r15d000000001214,DOLEUSTX*R8,1085.000,7,RECONCILED,1085.000,USD
104878,r15d000000001220,DOLEUSTX*R8,1091.000,7,RECONCILED,1091.000,USD
104879,r15d000000001217,DOLEUSTX*R8,1088.000,7,RECONCILED,1088.000,USD
104880,r15d000000001222,DOLEUSTX*R8,1093.000,7,RECONCILED,1093.000,USD
104881,r15d000000001215,DOLEUSTX*R8,1086.000,7,RECONCILED,1086.000,USD
104882,r15d000000001219,DOLEUSTX*R8,1090.000,7,RECONCILED,1090.000,USD
104883,r15d000000001224,DOLEUSTX*R8,1095.000,7,RECONCILED,1095.000,USD
104884,r15d000000001218,DOLEUSTX*R8,1089.000,7,RECONCILED,1089.000,USD
104885,r15d000000001226,DOLEUSTX*R8,1097.000,7,RECONCILED,1097.000,USD
104886,r15d000000001227,DOLEUSTX*R8,1098.000,7,RECONCILED,1098.000,USD
104887,r15d000000001223,DOLEUSTX*R8,1094.000,7,RECONCILED,1094.000,USD
104888,r15d000000001221,DOLEUSTX*R8,1092.000,7,RECONCILED,1092.000,USD
104889,r15d000000001231,DOLEUSTX*R8,1102.000,7,RECONCILED,1102.000,USD
104890,r15d000000001228,DOLEUSTX*R8,1099.000,7,RECONCILED,1099.000,USD
104891,r15d000000001230,DOLEUSTX*R8,1101.000,7,RECONCILED,1101.000,USD
104892,r15d000000001232,DOLEUSTX*R8,1103.000,7,RECONCILED,1103.000,USD
104893,r15d000000001233,DOLEUSTX*R8,1104.000,7,RECONCILED,1104.000,USD
104894,r15d000000001225,DOLEUSTX*R8,1096.000,7,RECONCILED,1096.000,USD
104895,r15d000000001234,DOLEUSTX*R8,1105.000,7,RECONCILED,1105.000,USD
104896,r15d000000001239,DOLEUSTX*R8,1110.000,7,RECONCILED,1110.000,USD
104897,r15d000000001235,DOLEUSTX*R8,1106.000,7,RECONCILED,1106.000,USD
104898,r15d000000001229,DOLEUSTX*R8,1100.000,7,RECONCILED,1100.000,USD
104899,r15d000000001237,DOLEUSTX*R8,1108.000,7,RECONCILED,1108.000,USD
104900,r15d000000001236,DOLEUSTX*R8,1107.000,7,RECONCILED,1107.000,USD
104901,r15d000000001240,DOLEUSTX*R8,1111.000,7,RECONCILED,1111.000,USD
104902,r15d000000001242,DOLEUSTX*R8,1113.000,7,RECONCILED,1113.000,USD
104903,r15d000000001241,DOLEUSTX*R8,1112.000,7,RECONCILED,1112.000,USD
104904,r15d000000001238,DOLEUSTX*R8,1109.000,7,RECONCILED,1109.000,USD
104905,r15d000000001246,DOLEUSTX*R8,1117.000,7,RECONCILED,1117.000,USD
104906,r15d000000001243,DOLEUSTX*R8,1114.000,7,RECONCILED,1114.000,USD
104907,r15d000000001245,DOLEUSTX*R8,1116.000,7,RECONCILED,1116.000,USD
104908,r15d000000001244,DOLEUSTX*R8,1115.000,7,RECONCILED,1115.000,USD
104909,r15d000000001249,DOLEUSTX*R8,1120.000,7,RECONCILED,1120.000,USD
104910,r15d000000001248,DOLEUSTX*R8,1119.000,7,RECONCILED,1119.000,USD
104911,r15d000000001247,DOLEUSTX*R8,1118.000,7,RECONCILED,1118.000,USD
104912,r15d000000001251,DOLEUSTX*R8,1122.000,7,RECONCILED,1122.000,USD
104913,r15d000000001256,DOLEUSTX*R8,1127.000,7,RECONCILED,1127.000,USD
104914,r15d000000001252,DOLEUSTX*R8,1123.000,7,RECONCILED,1123.000,USD
104915,r15d000000001250,DOLEUSTX*R8,1121.000,7,RECONCILED,1121.000,USD
104916,r15d000000001253,DOLEUSTX*R8,1124.000,7,RECONCILED,1124.000,USD
104917,r15d000000001255,DOLEUSTX*R8,1126.000,7,RECONCILED,1126.000,USD
104918,r15d000000001257,DOLEUSTX*R8,1128.000,7,RECONCILED,1128.000,USD
104919,r15d000000001258,DOLEUSTX*R8,1129.000,7,RECONCILED,1129.000,USD
104920,r15d000000001254,DOLEUSTX*R8,1125.000,7,RECONCILED,1125.000,USD
104921,r15d000000001260,DOLEUSTX*R8,1131.000,7,RECONCILED,1131.000,USD
104922,r15d000000001264,DOLEUSTX*R8,1135.000,7,RECONCILED,1135.000,USD
104923,r15d000000001262,DOLEUSTX*R8,1133.000,7,RECONCILED,1133.000,USD
104924,r15d000000001259,DOLEUSTX*R8,1130.000,7,RECONCILED,1130.000,USD
104925,r15d000000001263,DOLEUSTX*R8,1134.000,7,RECONCILED,1134.000,USD
104926,r15d000000001261,DOLEUSTX*R8,1132.000,7,RECONCILED,1132.000,USD
104927,r15d000000001268,DOLEUSTX*R8,1139.000,7,RECONCILED,1139.000,USD
104928,r15d000000001266,DOLEUSTX*R8,1137.000,7,RECONCILED,1137.000,USD
104929,r15d000000001269,DOLEUSTX*R8,1140.000,7,RECONCILED,1140.000,USD
104930,r15d000000001270,DOLEUSTX*R8,1141.000,7,RECONCILED,1141.000,USD
104931,r15d000000001267,DOLEUSTX*R8,1138.000,7,RECONCILED,1138.000,USD
104932,r15d000000001275,DOLEUSTX*R8,1146.000,7,RECONCILED,1146.000,USD
104933,r15d000000001265,DOLEUSTX*R8,1136.000,7,RECONCILED,1136.000,USD
104934,r15d000000001272,DOLEUSTX*R8,1143.000,7,RECONCILED,1143.000,USD
104935,r15d000000001277,DOLEUSTX*R8,1148.000,7,RECONCILED,1148.000,USD
104936,r15d000000001273,DOLEUSTX*R8,1144.000,7,RECONCILED,1144.000,USD
104937,r15d000000001271,DOLEUSTX*R8,1142.000,7,RECONCILED,1142.000,USD
104938,r15d000000001279,DOLEUSTX*R8,1150.000,7,RECONCILED,1150.000,USD
104939,r15d000000001276,DOLEUSTX*R8,1147.000,7,RECONCILED,1147.000,USD
104940,r15d000000001274,DOLEUSTX*R8,1145.000,7,RECONCILED,1145.000,USD
104941,r15d000000001282,DOLEUSTX*R8,1153.000,7,RECONCILED,1153.000,USD
104942,r15d000000001278,DOLEUSTX*R8,1149.000,7,RECONCILED,1149.000,USD
104943,r15d000000001280,DOLEUSTX*R8,1151.000,7,RECONCILED,1151.000,USD
104944,r15d000000001283,DOLEUSTX*R8,1154.000,7,RECONCILED,1154.000,USD
104945,r15d000000001281,DOLEUSTX*R8,1152.000,7,RECONCILED,1152.000,USD
104946,r15d000000001287,DOLEUSTX*R8,1158.000,7,RECONCILED,1158.000,USD
104947,r15d000000001284,DOLEUSTX*R8,1155.000,7,RECONCILED,1155.000,USD
104948,r15d000000001285,DOLEUSTX*R8,1156.000,7,RECONCILED,1156.000,USD
104949,r15d000000001293,DOLEUSTX*R8,1164.000,7,RECONCILED,1164.000,USD
104950,r15d000000001289,DOLEUSTX*R8,1160.000,7,RECONCILED,1160.000,USD
104951,r15d000000001288,DOLEUSTX*R8,1159.000,7,RECONCILED,1159.000,USD
104952,r15d000000001290,DOLEUSTX*R8,1161.000,7,RECONCILED,1161.000,USD
104953,r15d000000001286,DOLEUSTX*R8,1157.000,7,RECONCILED,1157.000,USD
104954,r15d000000001291,DOLEUSTX*R8,1162.000,7,RECONCILED,1162.000,USD
104955,r15d000000001294,DOLEUSTX*R8,1165.000,7,RECONCILED,1165.000,USD
104956,r15d000000001292,DOLEUSTX*R8,1163.000,7,RECONCILED,1163.000,USD
104957,r15d000000001297,DOLEUSTX*R8,1168.000,7,RECONCILED,1168.000,USD
104958,r15d000000001295,DOLEUSTX*R8,1166.000,7,RECONCILED,1166.000,USD
104959,r15d000000001296,DOLEUSTX*R8,1167.000,7,RECONCILED,1167.000,USD
104960,r15d000000001305,DOLEUSTX*R8,1176.000,7,RECONCILED,1176.000,USD
104961,r15d000000001298,DOLEUSTX*R8,1169.000,7,RECONCILED,1169.000,USD
104962,r15d000000001300,DOLEUSTX*R8,1171.000,7,RECONCILED,1171.000,USD
104963,r15d000000001304,DOLEUSTX*R8,1175.000,7,RECONCILED,1175.000,USD
104964,r15d000000001308,DOLEUSTX*R8,1179.000,7,RECONCILED,1179.000,USD
104965,r15d000000001299,DOLEUSTX*R8,1170.000,7,RECONCILED,1170.000,USD
104966,r15d000000001309,DOLEUSTX*R8,1180.000,7,RECONCILED,1180.000,USD
104967,r15d000000001301,DOLEUSTX*R8,1172.000,7,RECONCILED,1172.000,USD
104968,r15d000000001303,DOLEUSTX*R8,1174.000,7,RECONCILED,1174.000,USD
104969,r15d000000001311,DOLEUSTX*R8,1182.000,7,RECONCILED,1182.000,USD
104970,r15d000000001302,DOLEUSTX*R8,1173.000,7,RECONCILED,1173.000,USD
104971,r15d000000001312,DOLEUSTX*R8,1183.000,7,RECONCILED,1183.000,USD
104972,r15d000000001315,DOLEUSTX*R8,1186.000,7,RECONCILED,1186.000,USD
104973,r15d000000001306,DOLEUSTX*R8,1177.000,7,RECONCILED,1177.000,USD
104974,r15d000000001307,DOLEUSTX*R8,1178.000,7,RECONCILED,1178.000,USD
104975,r15d000000001314,DOLEUSTX*R8,1185.000,7,RECONCILED,1185.000,USD
104976,r15d000000001319,DOLEUSTX*R8,1190.000,7,RECONCILED,1190.000,USD
104977,r15d000000001310,DOLEUSTX*R8,1181.000,7,RECONCILED,1181.000,USD
104978,r15d000000001313,DOLEUSTX*R8,1184.000,7,RECONCILED,1184.000,USD
104979,r15d000000001320,DOLEUSTX*R8,1191.000,7,RECONCILED,1191.000,USD
104980,r15d000000001318,DOLEUSTX*R8,1189.000,7,RECONCILED,1189.000,USD
104981,r15d000000001316,DOLEUSTX*R8,1187.000,7,RECONCILED,1187.000,USD
104982,r15d000000001322,DOLEUSTX*R8,1193.000,7,RECONCILED,1193.000,USD
104983,r15d000000001321,DOLEUSTX*R8,1192.000,7,RECONCILED,1192.000,USD
104984,r15d000000001324,DOLEUSTX*R8,1195.000,7,RECONCILED,1195.000,USD
104985,r15d000000001323,DOLEUSTX*R8,1194.000,7,RECONCILED,1194.000,USD
104986,r15d000000001317,DOLEUSTX*R8,1188.000,7,RECONCILED,1188.000,USD
104987,r15d000000001325,DOLEUSTX*R8,1196.000,7,RECONCILED,1196.000,USD
104988,r15d000000001329,DOLEUSTX*R8,1200.000,7,RECONCILED,1200.000,USD
104989,r15d000000001327,DOLEUSTX*R8,1198.000,7,RECONCILED,1198.000,USD
104990,r15d000000001328,DOLEUSTX*R8,1199.000,7,RECONCILED,1199.000,USD
104991,r15d000000001333,DOLEUSTX*R8,1204.000,7,RECONCILED,1204.000,USD
104992,r15d000000001330,DOLEUSTX*R8,1201.000,7,RECONCILED,1201.000,USD
104993,r15d000000001331,DOLEUSTX*R8,1202.000,7,RECONCILED,1202.000,USD
104994,r15d000000001336,DOLEUSTX*R8,1207.000,7,RECONCILED,1207.000,USD
104995,r15d000000001326,DOLEUSTX*R8,1197.000,7,RECONCILED,1197.000,USD
104996,r15d000000001334,DOLEUSTX*R8,1205.000,7,RECONCILED,1205.000,USD
104997,r15d000000001337,DOLEUSTX*R8,1208.000,7,RECONCILED,1208.000,USD
104998,r15d000000001342,DOLEUSTX*R8,1213.000,7,RECONCILED,1213.000,USD
104999,r15d000000001332,DOLEUSTX*R8,1203.000,7,RECONCILED,1203.000,USD
105000,r15d000000001341,DOLEUSTX*R8,1212.000,7,RECONCILED,1212.000,USD
105001,r15d000000001338,DOLEUSTX*R8,1209.000,7,RECONCILED,1209.000,USD
105002,r15d000000001340,DOLEUSTX*R8,1211.000,7,RECONCILED,1211.000,USD
105003,r15d000000001345,DOLEUSTX*R8,1216.000,7,RECONCILED,1216.000,USD
105004,r15d000000001335,DOLEUSTX*R8,1206.000,7,RECONCILED,1206.000,USD
105005,r15d000000001344,DOLEUSTX*R8,1215.000,7,RECONCILED,1215.000,USD
105006,r15d000000001347,DOLEUSTX*R8,1218.000,7,RECONCILED,1218.000,USD
105007,r15d000000001346,DOLEUSTX*R8,1217.000,7,RECONCILED,1217.000,USD
105008,r15d000000001339,DOLEUSTX*R8,1210.000,7,RECONCILED,1210.000,USD
105009,r15d000000001348,DOLEUSTX*R8,1219.000,7,RECONCILED,1219.000,USD
105010,r15d000000001350,DOLEUSTX*R8,1221.000,7,RECONCILED,1221.000,USD
105011,r15d000000001354,DOLEUSTX*R8,1225.000,7,RECONCILED,1225.000,USD
105012,r15d000000001343,DOLEUSTX*R8,1214.000,7,RECONCILED,1214.000,USD
105013,r15d000000001353,DOLEUSTX*R8,1224.000,7,RECONCILED,1224.000,USD
105014,r15d000000001351,DOLEUSTX*R8,1222.000,7,RECONCILED,1222.000,USD
105015,r15d000000001356,DOLEUSTX*R8,1227.000,7,RECONCILED,1227.000,USD
105016,r15d000000001357,DOLEUSTX*R8,1228.000,7,RECONCILED,1228.000,USD
105017,r15d000000001349,DOLEUSTX*R8,1220.000,7,RECONCILED,1220.000,USD
105018,r15d000000001358,DOLEUSTX*R8,1229.000,7,RECONCILED,1229.000,USD
105019,r15d000000001361,DOLEUSTX*R8,1232.000,7,RECONCILED,1232.000,USD
105020,r15d000000001352,DOLEUSTX*R8,1223.000,7,RECONCILED,1223.000,USD
105021,r15d000000001362,DOLEUSTX*R8,1233.000,7,RECONCILED,1233.000,USD
105022,r15d000000001359,DOLEUSTX*R8,1230.000,7,RECONCILED,1230.000,USD
105023,r15d000000001365,DOLEUSTX*R8,1236.000,7,RECONCILED,1236.000,USD
105024,r15d000000001355,DOLEUSTX*R8,1226.000,7,RECONCILED,1226.000,USD
105025,r15d000000001367,DOLEUSTX*R8,1238.000,7,RECONCILED,1238.000,USD
105026,r15d000000001364,DOLEUSTX*R8,1235.000,7,RECONCILED,1235.000,USD
105027,r15d000000001360,DOLEUSTX*R8,1231.000,7,RECONCILED,1231.000,USD
