ID,REFERENCE_ID,AMOUNT,EXCHANGE_RATE,STATUS_CODE,STATUS_DESCRIPTION,OPERATION_STATUS,AMOUNT_PAID,CURRENCY_AMOUNT_PAID,PROCESS_NUMBER
104637,r15d00000000981,852.000,,7,IN PROGRESS,RECONCILED,852.000,USD,50059849
104638,r15d00000000982,853.000,,7,IN PROGRESS,RECONCILED,853.000,USD,55590727
104639,r15d00000000975,846.000,,7,IN PROGRESS,RECONCILED,846.000,USD,16271496
104640,r15d00000000985,856.000,,7,IN PROGRESS,RECONCILED,856.000,USD,14809423
104642,r15d00000000986,857.000,,7,IN PROGRESS,RECONCILED,857.000,USD,78116723
104641,r15d00000000970,841.000,,7,IN PROGRESS,RECONCILED,841.000,USD,61502334
104643,r15d00000000976,847.000,,7,IN PROGRESS,RECONCILED,847.000,USD,30520560
104644,r15d00000000972,843.000,,7,IN PROGRESS,RECONCILED,843.000,USD,38460488
104645,r15d00000000988,859.000,,7,IN PROGRESS,RECONCILED,859.000,USD,48037185
104646,r15d00000000979,850.000,,7,IN PROGRESS,RECONCILED,850.000,USD,84439713
104647,r15d00000000980,851.000,,7,IN PROGRESS,RECONCILED,851.000,USD,21785321
104648,r15d00000000992,863.000,,7,IN PROGRESS,RECONCILED,863.000,USD,73201576
104649,r15d00000000990,861.000,,7,IN PROGRESS,RECONCILED,861.000,USD,37805674
104650,r15d00000000983,854.000,,7,IN PROGRESS,RECONCILED,854.000,USD,89166514
104651,r15d00000000984,855.000,,7,IN PROGRESS,RECONCILED,855.000,USD,49228530
104653,r15d00000000994,865.000,,7,IN PROGRESS,RECONCILED,865.000,USD,54582585
104652,r15d00000000995,866.000,,7,IN PROGRESS,RECONCILED,866.000,USD,62122116
104654,r15d00000000987,858.000,,7,IN PROGRESS,RECONCILED,858.000,USD,21545430
104655,r15d00000000999,870.000,,7,IN PROGRESS,RECONCILED,870.000,USD,75710573
104656,r15d00000000989,860.000,,7,IN PROGRESS,RECONCILED,860.000,USD,22690384
104657,r15d00000000997,868.000,,7,IN PROGRESS,RECONCILED,868.000,USD,21218868
104658,r15d00000000991,862.000,,7,IN PROGRESS,RECONCILED,862.000,USD,14364148
104659,r15d000000001000,871.000,,7,IN PROGRESS,RECONCILED,871.000,USD,56532749
104660,r15d00000000993,864.000,,7,IN PROGRESS,RECONCILED,864.000,USD,65444956
104661,r15d000000001002,873.000,,7,IN PROGRESS,RECONCILED,873.000,USD,72457023
104662,r15d00000000996,867.000,,7,IN PROGRESS,RECONCILED,867.000,USD,77602412
104663,r15d00000000998,869.000,,7,IN PROGRESS,RECONCILED,869.000,USD,48640351
104664,r15d000000001004,875.000,,7,IN PROGRESS,RECONCILED,875.000,USD,50262354
104667,r15d000000001009,880.000,,7,IN PROGRESS,RECONCILED,880.000,USD,57448068
104666,r15d000000001005,876.000,,7,IN PROGRESS,RECONCILED,876.000,USD,70299083
104665,r15d000000001001,872.000,,7,IN PROGRESS,RECONCILED,872.000,USD,63985864
104668,r15d000000001007,878.000,,7,IN PROGRESS,RECONCILED,878.000,USD,81157449
104669,r15d000000001003,874.000,,7,IN PROGRESS,RECONCILED,874.000,USD,64819415
104670,r15d000000001015,886.000,,7,IN PROGRESS,RECONCILED,886.000,USD,84594334
104671,r15d000000001008,879.000,,7,IN PROGRESS,RECONCILED,879.000,USD,26183053
104672,r15d000000001006,877.000,,7,IN PROGRESS,RECONCILED,877.000,USD,32259155
104673,r15d000000001011,882.000,,7,IN PROGRESS,RECONCILED,882.000,USD,14357598
104674,r15d000000001016,887.000,,7,IN PROGRESS,RECONCILED,887.000,USD,61190717
104675,r15d000000001012,883.000,,7,IN PROGRESS,RECONCILED,883.000,USD,27693085
104676,r15d000000001010,881.000,,7,IN PROGRESS,RECONCILED,881.000,USD,16863025
104677,r15d000000001018,889.000,,7,IN PROGRESS,RECONCILED,889.000,USD,70672642
104678,r15d000000001021,892.000,,7,IN PROGRESS,RECONCILED,892.000,USD,90332500
104679,r15d000000001013,884.000,,7,IN PROGRESS,RECONCILED,884.000,USD,72393403
104680,r15d000000001014,885.000,,7,IN PROGRESS,RECONCILED,885.000,USD,22800318
104681,r15d000000001023,894.000,,7,IN PROGRESS,RECONCILED,894.000,USD,26951720
104682,r15d000000001017,888.000,,7,IN PROGRESS,RECONCILED,888.000,USD,99076541
104683,r15d000000001019,890.000,,7,IN PROGRESS,RECONCILED,890.000,USD,86640623
104684,r15d000000001020,891.000,,7,IN PROGRESS,RECONCILED,891.000,USD,97694581
104685,r15d000000001028,899.000,,7,IN PROGRESS,RECONCILED,899.000,USD,63034289
104686,r15d000000001022,893.000,,7,IN PROGRESS,RECONCILED,893.000,USD,32754256
104688,r15d000000001031,902.000,,7,IN PROGRESS,RECONCILED,902.000,USD,85478817
104687,r15d000000001026,897.000,,7,IN PROGRESS,RECONCILED,897.000,USD,17786079
104689,r15d000000001024,895.000,,7,IN PROGRESS,RECONCILED,895.000,USD,12417696
104690,r15d000000001025,896.000,,7,IN PROGRESS,RECONCILED,896.000,USD,92994888
104691,r15d000000001036,907.000,,7,IN PROGRESS,RECONCILED,907.000,USD,98784895
104692,r15d000000001030,901.000,,7,IN PROGRESS,RECONCILED,901.000,USD,59361244
104693,r15d000000001027,898.000,,7,IN PROGRESS,RECONCILED,898.000,USD,57298711
104694,r15d000000001029,900.000,,7,IN PROGRESS,RECONCILED,900.000,USD,29175999
104695,r15d000000001038,909.000,,7,IN PROGRESS,RECONCILED,909.000,USD,31812558
104697,r15d000000001035,906.000,,7,IN PROGRESS,RECONCILED,906.000,USD,91202249
104696,r15d000000001033,904.000,,7,IN PROGRESS,RECONCILED,904.000,USD,94880496
104698,r15d000000001032,903.000,,7,IN PROGRESS,RECONCILED,903.000,USD,31336158
104699,r15d000000001034,905.000,,7,IN PROGRESS,RECONCILED,905.000,USD,87077165
104700,r15d000000001037,908.000,,7,IN PROGRESS,RECONCILED,908.000,USD,87512743
104701,r15d000000001047,918.000,,7,IN PROGRESS,RECONCILED,918.000,USD,77705276
104702,r15d000000001039,910.000,,7,IN PROGRESS,RECONCILED,910.000,USD,36220180
104703,r15d000000001041,912.000,,7,IN PROGRESS,RECONCILED,912.000,USD,51880429
104706,r15d000000001051,922.000,,7,IN PROGRESS,RECONCILED,922.000,USD,71346551
104705,r15d000000001045,916.000,,7,IN PROGRESS,RECONCILED,916.000,USD,70495466
104704,r15d000000001040,911.000,,7,IN PROGRESS,RECONCILED,911.000,USD,15032641
104707,r15d000000001042,913.000,,7,IN PROGRESS,RECONCILED,913.000,USD,33597784
104708,r15d000000001046,917.000,,7,IN PROGRESS,RECONCILED,917.000,USD,14568661
104709,r15d000000001043,914.000,,7,IN PROGRESS,RECONCILED,914.000,USD,59275451
104710,r15d000000001055,926.000,,7,IN PROGRESS,RECONCILED,926.000,USD,64693102
104711,r15d000000001048,919.000,,7,IN PROGRESS,RECONCILED,919.000,USD,66460503
104712,r15d000000001049,920.000,,7,IN PROGRESS,RECONCILED,920.000,USD,54539553
104713,r15d000000001044,915.000,,7,IN PROGRESS,RECONCILED,915.000,USD,25418105
104715,r15d000000001052,923.000,,7,IN PROGRESS,RECONCILED,923.000,USD,19177034
104714,r15d000000001054,925.000,,7,IN PROGRESS,RECONCILED,925.000,USD,94799848
104717,r15d000000001057,928.000,,7,IN PROGRESS,RECONCILED,928.000,USD,82268707
104716,r15d000000001056,927.000,,7,IN PROGRESS,RECONCILED,927.000,USD,37672245
104718,r15d000000001050,921.000,,7,IN PROGRESS,RECONCILED,921.000,USD,37583282
104719,r15d000000001060,931.000,,7,IN PROGRESS,RECONCILED,931.000,USD,16278547
104720,r15d000000001062,933.000,,7,IN PROGRESS,RECONCILED,933.000,USD,74874406
104721,r15d000000001058,929.000,,7,IN PROGRESS,RECONCILED,929.000,USD,22916740
104723,r15d000000001066,937.000,,7,IN PROGRESS,RECONCILED,937.000,USD,87853203
104722,r15d000000001053,924.000,,7,IN PROGRESS,RECONCILED,924.000,USD,13384646
104724,r15d000000001065,936.000,,7,IN PROGRESS,RECONCILED,936.000,USD,86837795
104725,r15d000000001064,935.000,,7,IN PROGRESS,RECONCILED,935.000,USD,22444614
104726,r15d000000001061,932.000,,7,IN PROGRESS,RECONCILED,932.000,USD,61276048
104727,r15d000000001063,934.000,,7,IN PROGRESS,RECONCILED,934.000,USD,91309012
104728,r15d000000001067,938.000,,7,IN PROGRESS,RECONCILED,938.000,USD,83564772
104729,r15d000000001059,930.000,,7,IN PROGRESS,RECONCILED,930.000,USD,62156670
104730,r15d000000001072,943.000,,7,IN PROGRESS,RECONCILED,943.000,USD,20273104
104732,r15d000000001071,942.000,,7,IN PROGRESS,RECONCILED,942.000,USD,83114186
104731,r15d000000001069,940.000,,7,IN PROGRESS,RECONCILED,940.000,USD,45151711
104733,r15d000000001070,941.000,,7,IN PROGRESS,RECONCILED,941.000,USD,34609267
104734,r15d000000001068,939.000,,7,IN PROGRESS,RECONCILED,939.000,USD,49307469
104735,r15d000000001074,945.000,,7,IN PROGRESS,RECONCILED,945.000,USD,41911879
104736,r15d000000001078,949.000,,7,IN PROGRESS,RECONCILED,949.000,USD,95713566
104738,r15d000000001077,948.000,,7,IN PROGRESS,RECONCILED,948.000,USD,69488533
104740,r15d000000001081,952.000,,7,IN PROGRESS,RECONCILED,952.000,USD,37795406
104739,r15d000000001083,954.000,,7,IN PROGRESS,RECONCILED,954.000,USD,19546144
104737,r15d000000001073,944.000,,7,IN PROGRESS,RECONCILED,944.000,USD,47303552
104741,r15d000000001084,955.000,,7,IN PROGRESS,RECONCILED,955.000,USD,98687693
104742,r15d000000001075,946.000,,7,IN PROGRESS,RECONCILED,946.000,USD,43983530
104744,r15d000000001079,950.000,,7,IN PROGRESS,RECONCILED,950.000,USD,31382215
104743,r15d000000001082,953.000,,7,IN PROGRESS,RECONCILED,953.000,USD,55298072
104745,r15d000000001089,960.000,,7,IN PROGRESS,RECONCILED,960.000,USD,33291984
104746,r15d000000001076,947.000,,7,IN PROGRESS,RECONCILED,947.000,USD,57323649
104747,r15d000000001086,957.000,,7,IN PROGRESS,RECONCILED,957.000,USD,57220116
104748,r15d000000001087,958.000,,7,IN PROGRESS,RECONCILED,958.000,USD,18750327
104749,r15d000000001080,951.000,,7,IN PROGRESS,RECONCILED,951.000,USD,27984735
104751,r15d000000001088,959.000,,7,IN PROGRESS,RECONCILED,959.000,USD,60583595
104750,r15d000000001092,963.000,,7,IN PROGRESS,RECONCILED,963.000,USD,74415950
104752,r15d000000001093,964.000,,7,IN PROGRESS,RECONCILED,964.000,USD,76911785
104753,r15d000000001095,966.000,,7,IN PROGRESS,RECONCILED,966.000,USD,75303571
104754,r15d000000001085,956.000,,7,IN PROGRESS,RECONCILED,956.000,USD,45502192
104755,r15d000000001091,962.000,,7,IN PROGRESS,RECONCILED,962.000,USD,96429478
104756,r15d000000001097,968.000,,7,IN PROGRESS,RECONCILED,968.000,USD,28344289
104757,r15d000000001098,969.000,,7,IN PROGRESS,RECONCILED,969.000,USD,14790099
104758,r15d000000001102,973.000,,7,IN PROGRESS,RECONCILED,973.000,USD,68649028
104759,r15d000000001090,961.000,,7,IN PROGRESS,RECONCILED,961.000,USD,50149011
104760,r15d000000001096,967.000,,7,IN PROGRESS,RECONCILED,967.000,USD,27916273
104761,r15d000000001101,972.000,,7,IN PROGRESS,RECONCILED,972.000,USD,51467365
104762,r15d000000001100,971.000,,7,IN PROGRESS,RECONCILED,971.000,USD,66412242
104763,r15d000000001094,965.000,,7,IN PROGRESS,RECONCILED,965.000,USD,50912519
104764,r15d000000001107,978.000,,7,IN PROGRESS,RECONCILED,978.000,USD,75663678
104765,r15d000000001104,975.000,,7,IN PROGRESS,RECONCILED,975.000,USD,73924253
104766,r15d000000001109,980.000,,7,IN PROGRESS,RECONCILED,980.000,USD,87915327
104768,r15d000000001112,983.000,,7,IN PROGRESS,RECONCILED,983.000,USD,69051931
104767,r15d000000001099,970.000,,7,IN PROGRESS,RECONCILED,970.000,USD,68289030
104769,r15d000000001106,977.000,,7,IN PROGRESS,RECONCILED,977.000,USD,86236149
104770,r15d000000001113,984.000,,7,IN PROGRESS,RECONCILED,984.000,USD,76153818
104771,r15d000000001108,979.000,,7,IN PROGRESS,RECONCILED,979.000,USD,89737114
104772,r15d000000001115,986.000,,7,IN PROGRESS,RECONCILED,986.000,USD,39427348
104773,r15d000000001103,974.000,,7,IN PROGRESS,RECONCILED,974.000,USD,31709570
104774,r15d000000001116,987.000,,7,IN PROGRESS,RECONCILED,987.000,USD,72912854
104775,r15d000000001111,982.000,,7,IN PROGRESS,RECONCILED,982.000,USD,59856441
104776,r15d000000001105,976.000,,7,IN PROGRESS,RECONCILED,976.000,USD,92974587
104777,r15d000000001120,991.000,,7,IN PROGRESS,RECONCILED,991.000,USD,18978984
104778,r15d000000001119,990.000,,7,IN PROGRESS,RECONCILED,990.000,USD,27459284
104779,r15d000000001117,988.000,,7,IN PROGRESS,RECONCILED,988.000,USD,22526814
104780,r15d000000001125,996.000,,7,IN PROGRESS,RECONCILED,996.000,USD,82269786
104782,r15d000000001110,981.000,,7,IN PROGRESS,RECONCILED,981.000,USD,24035720
104781,r15d000000001123,994.000,,7,IN PROGRESS,RECONCILED,994.000,USD,77151569
104783,r15d000000001121,992.000,,7,IN PROGRESS,RECONCILED,992.000,USD,78456831
104784,r15d000000001114,985.000,,7,IN PROGRESS,RECONCILED,985.000,USD,91328044
104786,r15d000000001126,997.000,,7,IN PROGRESS,RECONCILED,997.000,USD,77378195
104785,r15d000000001130,1001.000,,7,IN PROGRESS,RECONCILED,1001.000,USD,79574468
104787,r15d000000001127,998.000,,7,IN PROGRESS,RECONCILED,998.000,USD,24360393
104788,r15d000000001118,989.000,,7,IN PROGRESS,RECONCILED,989.000,USD,45777477
104789,r15d000000001129,1000.000,,7,IN PROGRESS,RECONCILED,1000.000,USD,58143049
104791,r15d000000001132,1003.000,,7,IN PROGRESS,RECONCILED,1003.000,USD,40673710
104790,r15d000000001131,1002.000,,7,IN PROGRESS,RECONCILED,1002.000,USD,90694686
104792,r15d000000001122,993.000,,7,IN PROGRESS,RECONCILED,993.000,USD,77631904
104793,r15d000000001135,1006.000,,7,IN PROGRESS,RECONCILED,1006.000,USD,33241626
104794,r15d000000001133,1004.000,,7,IN PROGRESS,RECONCILED,1004.000,USD,95678697
104795,r15d000000001134,1005.000,,7,IN PROGRESS,RECONCILED,1005.000,USD,32953130
104796,r15d000000001138,1009.000,,7,IN PROGRESS,RECONCILED,1009.000,USD,97726552
104797,r15d000000001124,995.000,,7,IN PROGRESS,RECONCILED,995.000,USD,21825278
104798,r15d000000001137,1008.000,,7,IN PROGRESS,RECONCILED,1008.000,USD,19754984
104799,r15d000000001140,1011.000,,7,IN PROGRESS,RECONCILED,1011.000,USD,42330429
104800,r15d000000001128,999.000,,7,IN PROGRESS,RECONCILED,999.000,USD,71997184
104801,r15d000000001145,1016.000,,7,IN PROGRESS,RECONCILED,1016.000,USD,51877677
104802,r15d000000001144,1015.000,,7,IN PROGRESS,RECONCILED,1015.000,USD,64502019
104804,r15d000000001143,1014.000,,7,IN PROGRESS,RECONCILED,1014.000,USD,80619770
104803,r15d000000001136,1007.000,,7,IN PROGRESS,RECONCILED,1007.000,USD,73426589
104805,r15d000000001146,1017.000,,7,IN PROGRESS,RECONCILED,1017.000,USD,46401667
104806,r15d000000001139,1010.000,,7,IN PROGRESS,RECONCILED,1010.000,USD,72161602
104807,r15d000000001141,1012.000,,7,IN PROGRESS,RECONCILED,1012.000,USD,93379770
104808,r15d000000001150,1021.000,,7,IN PROGRESS,RECONCILED,1021.000,USD,37194405
104809,r15d000000001152,1023.000,,7,IN PROGRESS,RECONCILED,1023.000,USD,46161636
104810,r15d000000001148,1019.000,,7,IN PROGRESS,RECONCILED,1019.000,USD,48309768
104811,r15d000000001142,1013.000,,7,IN PROGRESS,RECONCILED,1013.000,USD,90305290
104812,r15d000000001149,1020.000,,7,IN PROGRESS,RECONCILED,1020.000,USD,26333060
104813,r15d000000001147,1018.000,,7,IN PROGRESS,RECONCILED,1018.000,USD,69177614
104814,r15d000000001155,1026.000,,7,IN PROGRESS,RECONCILED,1026.000,USD,97745090
104815,r15d000000001154,1025.000,,7,IN PROGRESS,RECONCILED,1025.000,USD,61673280
104816,r15d000000001156,1027.000,,7,IN PROGRESS,RECONCILED,1027.000,USD,39053307
104817,r15d000000001151,1022.000,,7,IN PROGRESS,RECONCILED,1022.000,USD,71926647
104818,r15d000000001158,1029.000,,7,IN PROGRESS,RECONCILED,1029.000,USD,95110742
104819,r15d000000001157,1028.000,,7,IN PROGRESS,RECONCILED,1028.000,USD,68417651
104820,r15d000000001153,1024.000,,7,IN PROGRESS,RECONCILED,1024.000,USD,50190943
104821,r15d000000001161,1032.000,,7,IN PROGRESS,RECONCILED,1032.000,USD,81019325
104822,r15d000000001167,1038.000,,7,IN PROGRESS,RECONCILED,1038.000,USD,71784346
104823,r15d000000001159,1030.000,,7,IN PROGRESS,RECONCILED,1030.000,USD,66789106
104824,r15d000000001160,1031.000,,7,IN PROGRESS,RECONCILED,1031.000,USD,73774758
104825,r15d000000001164,1035.000,,7,IN PROGRESS,RECONCILED,1035.000,USD,69734802
104827,r15d000000001166,1037.000,,7,IN PROGRESS,RECONCILED,1037.000,USD,14404521
104826,r15d000000001162,1033.000,,7,IN PROGRESS,RECONCILED,1033.000,USD,58740154
104828,r15d000000001163,1034.000,,7,IN PROGRESS,RECONCILED,1034.000,USD,22248607
104829,r15d000000001173,1044.000,,7,IN PROGRESS,RECONCILED,1044.000,USD,50460277
104830,r15d000000001176,1047.000,,7,IN PROGRESS,RECONCILED,1047.000,USD,67968516
104832,r15d000000001165,1036.000,,7,IN PROGRESS,RECONCILED,1036.000,USD,32195711
104833,r15d000000001168,1039.000,,7,IN PROGRESS,RECONCILED,1039.000,USD,83737736
104831,r15d000000001172,1043.000,,7,IN PROGRESS,RECONCILED,1043.000,USD,56414540
104834,r15d000000001169,1040.000,,7,IN PROGRESS,RECONCILED,1040.000,USD,22538192
104835,r15d000000001171,1042.000,,7,IN PROGRESS,RECONCILED,1042.000,USD,58957635
104836,r15d000000001174,1045.000,,7,IN PROGRESS,RECONCILED,1045.000,USD,62881523
104837,r15d000000001180,1051.000,,7,IN PROGRESS,RECONCILED,1051.000,USD,89034474
104838,r15d000000001170,1041.000,,7,IN PROGRESS,RECONCILED,1041.000,USD,83573063
104839,r15d000000001177,1048.000,,7,IN PROGRESS,RECONCILED,1048.000,USD,96690149
104840,r15d000000001175,1046.000,,7,IN PROGRESS,RECONCILED,1046.000,USD,62400305
104841,r15d000000001186,1057.000,,7,IN PROGRESS,RECONCILED,1057.000,USD,50499283
104842,r15d000000001179,1050.000,,7,IN PROGRESS,RECONCILED,1050.000,USD,56401297
104843,r15d000000001178,1049.000,,7,IN PROGRESS,RECONCILED,1049.000,USD,90307183
104844,r15d000000001184,1055.000,,7,IN PROGRESS,RECONCILED,1055.000,USD,30991632
104845,r15d000000001181,1052.000,,7,IN PROGRESS,RECONCILED,1052.000,USD,32123703
104846,r15d000000001182,1053.000,,7,IN PROGRESS,RECONCILED,1053.000,USD,42159656
104847,r15d000000001187,1058.000,,7,IN PROGRESS,RECONCILED,1058.000,USD,52374892
104848,r15d000000001183,1054.000,,7,IN PROGRESS,RECONCILED,1054.000,USD,18716526
104849,r15d000000001185,1056.000,,7,IN PROGRESS,RECONCILED,1056.000,USD,48631010
104850,r15d000000001188,1059.000,,7,IN PROGRESS,RECONCILED,1059.000,USD,94873555
104851,r15d000000001189,1060.000,,7,IN PROGRESS,RECONCILED,1060.000,USD,20790753
104853,r15d000000001190,1061.000,,7,IN PROGRESS,RECONCILED,1061.000,USD,67963644
104854,r15d000000001196,1067.000,,7,IN PROGRESS,RECONCILED,1067.000,USD,52124046
104852,r15d000000001191,1062.000,,7,IN PROGRESS,RECONCILED,1062.000,USD,56510160
104855,r15d000000001192,1063.000,,7,IN PROGRESS,RECONCILED,1063.000,USD,84005285
104856,r15d000000001197,1068.000,,7,IN PROGRESS,RECONCILED,1068.000,USD,79333045
104857,r15d000000001193,1064.000,,7,IN PROGRESS,RECONCILED,1064.000,USD,64933212
104858,r15d000000001195,1066.000,,7,IN PROGRESS,RECONCILED,1066.000,USD,82347380
104859,r15d000000001194,1065.000,,7,IN PROGRESS,RECONCILED,1065.000,USD,26546012
104860,r15d000000001198,1069.000,,7,IN PROGRESS,RECONCILED,1069.000,USD,58213800
104861,r15d000000001201,1072.000,,7,IN PROGRESS,RECONCILED,1072.000,USD,13522643
104862,r15d000000001199,1070.000,,7,IN PROGRESS,RECONCILED,1070.000,USD,93423617
104863,r15d000000001202,1073.000,,7,IN PROGRESS,RECONCILED,1073.000,USD,67691377
104864,r15d000000001200,1071.000,,7,IN PROGRESS,RECONCILED,1071.000,USD,14354070
104866,r15d000000001205,1076.000,,7,IN PROGRESS,RECONCILED,1076.000,USD,76437048
104865,r15d000000001204,1075.000,,7,IN PROGRESS,RECONCILED,1075.000,USD,22747444
104867,r15d000000001206,1077.000,,7,IN PROGRESS,RECONCILED,1077.000,USD,38491437
104868,r15d000000001203,1074.000,,7,IN PROGRESS,RECONCILED,1074.000,USD,77732263
104869,r15d000000001209,1080.000,,7,IN PROGRESS,RECONCILED,1080.000,USD,47030510
104870,r15d000000001210,1081.000,,7,IN PROGRESS,RECONCILED,1081.000,USD,22882876
104871,r15d000000001207,1078.000,,7,IN PROGRESS,RECONCILED,1078.000,USD,30378723
104872,r15d000000001208,1079.000,,7,IN PROGRESS,RECONCILED,1079.000,USD,94843730
104873,r15d000000001213,1084.000,,7,IN PROGRESS,RECONCILED,1084.000,USD,98317072
104875,r15d000000001212,1083.000,,7,IN PROGRESS,RECONCILED,1083.000,USD,43841658
104874,r15d000000001216,1087.000,,7,IN PROGRESS,RECONCILED,1087.000,USD,79978010
104876,r15d000000001211,1082.000,,7,IN PROGRESS,RECONCILED,1082.000,USD,50408316
104878,r15d000000001220,1091.000,,7,IN PROGRESS,RECONCILED,1091.000,USD,89818196
104877,r15d000000001214,1085.000,,7,IN PROGRESS,RECONCILED,1085.000,USD,40557721
104879,r15d000000001217,1088.000,,7,IN PROGRESS,RECONCILED,1088.000,USD,53173158
104880,r15d000000001222,1093.000,,7,IN PROGRESS,RECONCILED,1093.000,USD,81884754
104882,r15d000000001219,1090.000,,7,IN PROGRESS,RECONCILED,1090.000,USD,83256610
104881,r15d000000001215,1086.000,,7,IN PROGRESS,RECONCILED,1086.000,USD,11589473
104883,r15d000000001224,1095.000,,7,IN PROGRESS,RECONCILED,1095.000,USD,92857434
104884,r15d000000001218,1089.000,,7,IN PROGRESS,RECONCILED,1089.000,USD,93270073
104885,r15d000000001226,1097.000,,7,IN PROGRESS,RECONCILED,1097.000,USD,85345608
104886,r15d000000001227,1098.000,,7,IN PROGRESS,RECONCILED,1098.000,USD,12823544
104887,r15d000000001223,1094.000,,7,IN PROGRESS,RECONCILED,1094.000,USD,89243504
104888,r15d000000001221,1092.000,,7,IN PROGRESS,RECONCILED,1092.000,USD,87227721
104889,r15d000000001231,1102.000,,7,IN PROGRESS,RECONCILED,1102.000,USD,28354562
104890,r15d000000001228,1099.000,,7,IN PROGRESS,RECONCILED,1099.000,USD,77782441
104891,r15d000000001230,1101.000,,7,IN PROGRESS,RECONCILED,1101.000,USD,32683865
104892,r15d000000001232,1103.000,,7,IN PROGRESS,RECONCILED,1103.000,USD,87696561
104893,r15d000000001233,1104.000,,7,IN PROGRESS,RECONCILED,1104.000,USD,36658187
